name,pct,medPct,relPct,city,BEDS,enrollment
NORA CRONIN PRESENTATION ACADEMY,100,0,0,NEWBURGH,441600145592,
SACRED HEART SCHOOL,97.4,0.9,0,NEWBURGH,441600149355,
CONGREGATION MESIFTA OHR HATALMUD,0,0,0,NEW WINDSOR,441600229607,
WINDSOR ACADEMY,100,0,0,NEW WINDSOR,441600999533,
ANNA S KUHL ELEM SCHOOL,98.6,0,0.7,PORT JERVIS,441800050001,911
N A HAMILTON BICENTENIAL SCH,98,0,1.8,CUDDEBACKVILLE,441800050002,502
PORT JERVIS MS,98.3,0,1.1,PORT JERVIS,441800050005,466
PORT JERVIS S H S,98.9,0,0.8,PORT JERVIS,441800050006,890
CALVARY CHRISTIAN SCHOOL,33.3,0,50,PORT JERVIS,441800808644,
FEI TIAN ACADEMY OF THE ARTS,17.8,0,82.2,CUDDEBACKVILLE,441800995574,
GEORGE F BAKER HS,99.1,0,0.9,TUXEDO PARK,441903020001,330
GEORGE GRANT MASON ES,99.4,0,0.6,TUXEDO PARK,441903020002,178
TUXEDO PARK SCHOOL,95.7,0,3,TUXEDO PARK,441903997088,
WARWICK VALLEY H S,97.6,0.6,1.7,WARWICK,442101060002,1435
WARWICK VALLEY MIDDLE SCHOOL,98.6,0.1,1.3,WARWICK,442101060003,1098
PARK AVENUE ELEM SCHOOL,98.8,0,0.9,WARWICK,442101060004,535
SANFORDVILLE SCHOOL,97.6,0.2,1.7,WARWICK,442101060007,664
SS STEPHEN & EDWARD SCHOOL,94.3,0,0,WARWICK,442101145089,
BELLVALE SCHOOL,94.1,0,0,CHESTER,442101809921,
GREENWOOD LAKE MIDDLE SCHOOL,98.1,0,1.9,GREENWOOD LAKE,442111020001,314
GREENWOOD LAKE ELEMENTARY SCHOOL,94.2,0.5,4.5,GREENWOOD LAKE,442111020002,225
S S SEWARD INSTITUTE,99.4,0,0.6,FLORIDA,442115020001,475
GOLDEN HILL ELEMENTARY SCHOOL,98.6,0,0,FLORIDA,442115020002,363
ORANGEULSTER BOCES,98,0.6,1.4,GOSHEN,449000000000,
ALBION ELEMENTARY SCHOOL,99.3,0.1,0.4,ALBION,450101060002,942
ALBION H S,99.8,0,0.2,ALBION,450101060003,596
ALBION MIDDLE SCHOOL,100,0,0,ALBION,450101060005,470
KENDALL J S H S,99.7,0,0.3,KENDALL,450607040002,366
KENDALL ELEM SCHOOL,99.2,0,0.8,KENDALL,450607040003,404
HOLLEY MS/HS,98.9,0,0.9,HOLLEY,450704040001,552
HOLLEY ES,98.6,0,0.2,HOLLEY,450704040005,617
OAK ORCHARD SCHOOL,100,0,0,MEDINA,450801060002,544
CLIFFORD WISE MIDDLE SCHOOL,99.6,0,0,MEDINA,450801060003,528
MEDINA H S,99.8,0,0,MEDINA,450801060004,646
ORLEANS COUNTY CHRISTIAN SCHOOL,90.9,0,9.1,MEDINA,450801809551,
LYNDONVILLE ELEM SCHOOL,100,0,0,LYNDONVILLE,451001040001,316
LA WEBBER MIDDLE/HIGH SCHOOL,98.7,1,0.3,LYNDONVILLE,451001040002,297
ORLEANS NIAGARA BOCES,97.5,1.4,1.1,MEDINA,459000000000,
ALTMAR PARISH WILLIAMSTOWN H S,99.8,0,0.2,PARISH,460102040006,623
ALTMAR PARISH WILLIAMSTOWN E S,99.5,0.2,0.2,PARISH,460102040007,697
FAIRGRIEVE SCHOOL,99.6,0,0,FULTON,460500010001,482
G RAY BODLEY H S,99.7,0,0.3,FULTON,460500010005,1136
FULTON J H S,100,0,0,FULTON,460500010006,575
GRANBY ELEM SCHOOL,99,0.2,0,FULTON,460500010007,526
J E LANIGAN SCHOOL,98.9,0,0.5,FULTON,460500010008,440
VOLNEY ELEM SCHOOL,99.5,0,0.2,FULTON,460500010011,435
DENNIS M. KENNEY MIDDLE SCHOOLQ,99.6,0.4,0,HANNIBAL,460701040001,452
HANNIBAL HIGH SCHOOL,99.3,0.5,0,HANNIBAL,460701040002,416
FAIRLEY SCHOOL,98,0.2,0.4,HANNIBAL,460701040003,557
DEXTERVILLE SDA CHURCH SCHOOL,72.7,0,18.2,FULTON,460701425457,
AA COLE ELEMENTARY,99.6,0,0.4,CONSTANTIA,460801060001,234
BREWERTON ELEMENTARY SCHOOL,99.5,0,0.2,BREWERTON,460801060002,453
CENTRAL SQUARE INTERMEDIATE SCHOOL,99.4,0.6,0,CENTRAL SQUARE,460801060003,318
CLEVELAND ELEM SCHOOL,99.4,0.6,0,CLEVELAND,460801060004,193
PAUL V MOORE H S,98.8,0.6,0,CENTRAL SQUARE,460801060005,1322
MILLARD HAWK PRIMARY SCHOOL,99.1,0.3,0.6,CENTRAL SQUARE,460801060006,362
HASTINGS MALLORY ELEM SCHOOL,100,0,0,CENTRAL SQUARE,460801060007,248
CENTRAL SQUARE MIDDLE SCHOOL,99.6,0.4,0,CENTRAL SQUARE,460801060008,1014
MEXICO ELEM SCHOOL,99,0.7,0,MEXICO,460901060001,345
PALERMO SCHOOL,100,0,0,FULTON,460901060002,254
MEXICO HIGH SCHOOL,99.7,0.1,0.1,MEXICO,460901060003,702
NEW HAVEN SCHOOL,100,0,0,NEW HAVEN,460901060004,236
MEXICO MIDDLE SCHOOL,98.6,0,0.8,MEXICO,460901060005,625
CHARLES E RILEY ELEM SCHOOL,98.8,0.5,0,OSWEGO,461300010002,473
LEIGHTON ELEM SCHOOL,96.6,0.4,1.7,OSWEGO,461300010003,365
FITZHUGH PARK ELEM SCHOOL,98.9,0,0,OSWEGO,461300010004,506
KINGSFORD PARK ELEM SCHOOL,98.8,0,1,OSWEGO,461300010005,425
MINETTO ELEM SCHOOL,98.7,0,1.3,MINETTO,461300010006,408
OSWEGO MIDDLE SCHOOL,99,0,1,OSWEGO,461300010007,574
OSWEGO S H S,99.2,0.3,0.5,OSWEGO,461300010008,1192
THE BUCCANEER JUNIOR/SENIOR HIGH SCHOOL,94.8,1.7,3.5,OSWEGO,461300010010,58
TRINITY CATHOLIC SCHOOL,96.6,0,3.4,OSWEGO,461300185528,
OSWEGO COMMUNITY CHRISTIAN SCHOOL,92.9,0,5.7,OSWEGO,461300808392,
PULASKI J S H S,99.4,0.3,0.3,PULASKI,461801040001,342
PULASKI ELEM SCHOOL,99.6,0,0.4,PULASKI,461801040003,533
PULASKI MIDDLE SCHOOL,100,0,0,PULASKI,461801040004,267
PROVIDENCE CHRISTIAN SCHOOL,88.9,0,11.1,PULASKI,461801805690,
SANDY CREEK H S,98.8,0.8,0,SANDY CREEK,461901040001,247
SANDY CREEK ELEM SCHOOL,99.1,0.3,0.3,SANDY CREEK,461901040002,382
SANDY CREEK MS,100,0,0,SANDY CREEK,461901040003,190
MICHAEL A MAROUN ELEMENTARY SCHOOL,99.1,0.2,0.5,PHOENIX,462001060001,684
EMERSON J DILLON MIDDLE SCHOOL,99.8,0,0.2,PHOENIX,462001060004,582
JOHN C BIRDLEBOUGH H S,99.7,0,0.2,PHOENIX,462001060006,611
OSWEGO BOCES,100,0,0,MEXICO,469000000000,
GILBERTSVILLEMOUNT UPTON ELEMENTARY SCHOOL,98,0,2,GILBERTSVILLE,470202040002,168
GILBERTSVILLEMOUNT UPTON JUNIOR-SENIOR HS,98.7,0.4,0.9,GILBERTSVILLE,470202040003,226
EDMESTON CENTRAL SCHOOL,97.9,1.2,0.7,EDMESTON,470501040001,440
PATHFINDER VILLAGE SCHOOL,91.7,0,8.3,EDMESTON,470501997072,
LAURENS CENTRAL SCHOOL,97.5,0,1.4,LAURENS,470801040001,337
SCHENEVUS CENTRAL SCHOOL,97.4,0.6,0.9,SCHENEVUS,470901040001,366
MILFORD CENTRAL SCHOOL,99,0,0,MILFORD,471101040001,426
SPRINGBROOK,98.3,0,0,ONEONTA,471101997806,
MORRIS CENTRAL SCHOOL,100,0,0,MORRIS,471201040001,401
ONEONTA S H S,98.7,0,1.3,ONEONTA,471400010002,560
VALLEYVIEW ELEM SCHOOL,99.2,0,0.8,ONEONTA,471400010003,254
GREATER PLAINS ELEM SCHOOL,98.7,0,1.3,ONEONTA,471400010004,319
ONEONTA MIDDLE SCHOOL,98.7,0.3,1,ONEONTA,471400010007,391
RIVERSIDE ELEM SCHOOL,99.2,0,0.8,ONEONTA,471400010008,253
LIGHTHOUSE CHRISTIAN ACADEMY,83.3,0,16.7,ONEONTA,471400808763,
ONEONTA COMM CHRISTIAN SCHOOL,74,2,10,ONEONTA,471400859056,
OTEGO ELEM SCHOOL,98.6,0.5,0.5,OTEGO,471601040002,205
UNADILLA ELEM SCHOOL,100,0,0,UNADILLA,471601040004,209
UNATEGO J S H S,99.8,0,0.2,OTEGO,471601040005,276
COOPERSTOWN ELEM SCHOOL,98.9,0.2,0.7,COOPERSTOWN,471701040001,460
COOPERSTOWN CENTRAL H S,98.3,1,0.3,COOPERSTOWN,471701040003,428
COOPERSTOWN MIDDLE SCHOOL,99.3,0,0.7,COOPERSTOWN,471701040004,
THE BROOKWOOD SCHOOL,60,0,20,COOPERSTOWN,471701999556,
RICHFIELD SPRINGS CENTRAL SCHOOL,99.2,0.2,0.4,RICHFIELD SPRINGS,472001040001,502
CHERRY VALLEYSPRINGFIELD JUNIOR-SENIOR HS,99.2,0,0.8,CHERRY VALLEY,472202040001,506
WORCESTER SCHOOL,99.7,0,0,WORCESTER,472506040001,362
MAHOPAC H S,99.1,0.2,0.5,MAHOPAC,480101060001,1665
AUSTIN ROAD ELEM SCHOOL,98.4,0,1.3,MAHOPAC,480101060002,671
MAHOPAC MIDDLE SCHOOL,99,0,1,MAHOPAC,480101060004,1161
LAKEVIEW ELEM SCHOOL,98.5,0,1,MAHOPAC,480101060005,612
FULMAR ROAD ELEM SCHOOL,98,0.4,1.7,MAHOPAC,480101060006,530
HUDSON VALLEY CHRISTIAN ACADEMY,100,0,0,MAHOPAC FALLS,480101809662,
HAMPTON SCHOOLS,100,0,0,MAHOPAC,480101998681,
HOLY COMMUNION PARISH DAY SCHOOL,100,0,0,MAHOPAC,480101998682,
OUR MONTESSORI SCHOOL CARMEL,100,0,0,CARMEL,480101998683,
KENT PRIMARY SCHOOL,98.6,0,0.5,CARMEL,480102060001,440
KENT ELEMENTARY SCHOOL,96.4,0,0.8,CARMEL,480102060002,507
MATTHEW PATERSON ELEM SCHOOL,98.8,0.2,0.3,PATTERSON,480102060003,592
CARMEL H S,97.5,0.3,0.6,CARMEL,480102060005,1426
GEO FISCHER MIDDLE SCHOOL,98,0.2,0.9,CARMEL,480102060007,1376
ST JAMES THE APOSTLE,99.5,0.5,0,CARMEL,480102145019,
MISSION CHURCH ACADEMY AND PRESCHOOL,100,0,0,HOLMES,480102805983,
HALDANE ELEM SCHOOL,94.5,0,5,COLD SPRING,480401040001,557
HALDANE J S H S,97.5,0.4,2.1,COLD SPRING,480401040002,318
GARRISON SCHOOL,94,0,6,GARRISON,480404020001,235
PUTNAM VALLEY HIGH SCHOOL,98.9,0.5,0.6,PUTNAM VALLEY,480503040001,627
PUTNAM VALLEY MS,99.4,0,0.4,PUTNAM VALLEY,480503040002,543
PUTNAM VALLEY ELEM SCHOOL,98.4,0,1,PUTNAM VALLEY,480503040003,607
CV STARR,99.6,0,0,BREWSTER,480601060002,692
BREWSTER HIGH SCHOOL,93.7,1,0.2,BREWSTER,480601060003,1161
JOHN F KENNEDY ELEM SCHOOL,99.5,0,0.2,BREWSTER,480601060004,636
HENRY H WELLS MIDDLE SCHOOL,98.4,1.5,0.1,BREWSTER,480601060005,751
LONGVIEW SCHOOL,56.5,0,39.1,BREWSTER,480601996087,
GREEN CHIMNEYS SCHOOL,90.1,0.5,0.5,BREWSTER,480601996550,
PUTNAMNORTHERN WESTCHESTER B.O.C.E.S.,95.5,3.4,1.1,YORKTOWN HEIGHTS,489000000002,
PUTNAMNORTHERN  WESTCHESTER BOCES-FOX MEADOW SCHO,100,0,0,YORKTOWN HEIGHTS,489000000003,
PUTNAMNORTHERN WESTCHESTER BOCES-PINES BRIDGE SCH,97,1.5,0,YORKTOWN HEIGHTS,489000000004,
BERLIN ELEMENTARY SCHOOL,96.7,0.3,2,BERLIN,490101040001,309
BERLIN MIDDLE SCHOOL,100,0,0,CHERRY PLAIN,490101040004,181
BERLIN CENTRAL J S H S,98.3,0.4,1.3,BERLIN,490101040006,232
TAMARAC S H S,99.9,0,0.1,TROY,490202040002,687
BRUNSWICK ELEM SCHOOL,99.8,0.2,0,TROY,490202040003,511
DONALD P SUTHERLAND SCHOOL,99.4,0,0.6,NASSAU,490301060001,311
BELL TOP SCHOOL,98.4,0.3,1,TROY,490301060002,321
GREEN MEADOW SCHOOL,100,0,0,CASTLETON,490301060003,415
CITIZEN EDMOND GENET SCHOOL,99,0,0.5,EAST GREENBUSH,490301060005,392
RED MILL SCHOOL,99.3,0.2,0,RENSSELAER,490301060006,428
COLUMBIA H S,99.3,0.2,0.4,EAST GREENBUSH,490301060007,1357
HOWARD L GOFF SCHOOL,99.2,0.1,0.7,E GREENBUSH,490301060008,909
HOLY SPIRIT SCHOOL,98.5,0,0.8,EAST GREENBUSH,490301115686,
WOODLAND HILL MONTESSORI,87,0.5,6.5,RENSSELAER,490301999028,
HOOSICK FALLS ELEM SCHOOL,100,0,0,HOOSICK FALLS,490501060002,590
HOOSICK FALLS J S H S,99.7,0.3,0,HOOSICK FALLS,490501060003,576
ST MARY'S ACADEMY,96.7,0,3.3,HOOSICK FALLS,490501117509,
HOOSAC SCHOOL,70.3,0,0,HOOSICK,490501506666,
KNICKBACKER MIDDLE SCHOOL,100,0,0,TROY,490601060002,552
LANSINGBURGH S H S,99.9,0,0,TROY,490601060003,759
TURNPIKE ELEM  SCHOOL,96,0,0,TROY,490601060008,579
RENSSELAER PARK ELEM SCHOOL,99.4,0,0.2,TROY,490601060009,507
ST AUGUSTINE'S SCHOOL,93.9,1,0,TROY,490601115663,
CATHOLIC CENTRAL H S,99.1,0,0.9,TROY,490601115672,
OAKWOOD CHRISTIAN SCHOOL,96.2,1.9,1.9,TROY,490601809362,
NORTH GREENBUSH SCHOOL,100,0,0,RENSSELAER,490801080001,19
LA SALLE INSTITUTE,98.6,0,1.4,TROY,490801116667,
GARDNERDICKINSON SCHOOL,99,0.7,0.3,WYNANTSKILL,490804020002,305
ST JUDE THE APOSTLE SCHOOL,99.4,0,0.6,WYNANTSKILL,490804115704,
VANDERHEYDEN HALL,89.4,0,0,WYNANTSKILL,490804998235,
VAN RENSSELAER ELEM SCHOOL,100,0,0,RENSSELAER,491200010006,668
RENSSELAER JUNOR SENIOR HIGH SCHOOL,100,0,0,RENSSELAER,491200010007,421
DOANE STUART SCHOOL,90.6,0,0.3,RENSSELAER,491200995972,
MILLER HILL SAND LAKE SCHOOL,99.3,0.5,0.2,AVERILL PARK,491302060001,419
AVERILL PARK HS,99.8,0.1,0,AVERILL PARK,491302060002,1084
POESTENKILL ELEMENTARY SCHOOL,99.5,0,0.5,POESTENKILL,491302060004,398
WEST SAND LAKE ES,98.8,0.5,0.2,WEST SAND LAKE,491302060005,439
ALGONQUIN MS,99.1,0.5,0.4,AVERILL PARK,491302060006,748
ROBERT C PARKER SCHOOL,96.6,0,3.5,WYNANTSKILL,491302999322,
HOOSIC VALLEY ELEM SCHOOL,99.8,0.1,0,SCHAGHTICOKE,491401040001,327
HOOSIC VALLEY J S H S,100,0,0,SCHAGHTICOKE,491401040002,365
HOOSIC VALLEY MS,99.3,0.7,0,SCHAGHTICOKE,491401040003,310
MAPLE HILL H S,99.7,0.3,0,CASTLETON HUDSON,491501040002,296
CASTLETON ELEM SCHOOL,98.5,0.2,1.2,CASTLETON HUDSON,491501040003,408
MAPLE HILL MIDDLE SCHOOL,99.1,0,0.9,CASTLETON HUDSON,491501040004,217
P S  2,96.3,0,0.3,TROY,491700010002,298
PS 1 TROY,100,0,0,TROY,491700010003,
P S 14,99.6,0,0,TROY,491700010014,516
P S 16,99.4,0.3,0,TROY,491700010016,324
P S 18,100,0,0,TROY,491700010018,290
TROY H S,100,0,0,TROY,491700010019,1214
CARROLL HILL SCHOOL,98.8,0.2,1,TROY,491700010020,412
W KENNETH DOYLE MIDDLE SCHOOL,99.4,0,0.4,TROY,491700010021,832
SACRED HEART SCHOOL,100,0,0,TROY,491700115756,
REDEMPTION CHRISTIAN ACADEMY,60,0,40,TROY,491700858430,
"ARK COMMUNITY CHARTER SCHOOL, THE",99.5,0,0,TROY,491700860034,217
TROY PREPARATORY CHARTER SCHOOL,97.7,0,1.5,TROY,491700860931,387
EMMA WILLARD SCHOOL,94.2,0,1.8,TROY,491700997083,
SUSAN O'DELL TAYLOR SCHOOL FOR CHILDREN,93.3,0,1.7,TROY,491700999668,
RENSSCOLUMBIA-GREENE BOCES,100,0,0,TROY,499000000000,
TECH VALLEY HIGH SCHOOL,97.4,0,1.8,RENSSELAER,499000000801,
LITTLE TOR ELEM SCHOOL,100,0,0,NEW CITY,500101060001,252
BARDONIA ELEM SCHOOL,99.7,0,0.3,BARDONIA,500101060002,388
CONGERS ELEM SCHOOL,98.1,0,0.9,CONGERS,500101060005,233
LAUREL PLAINS ELEM SCHOOL,99.2,0.8,0,NEW CITY,500101060006,385
LINK ELEM SCHOOL,98.8,0,1.2,NEW CITY,500101060007,412
NEW CITY ELEM SCHOOL,100,0,0,NEW CITY,500101060008,326
WEST NYACK SCHOOL,100,0,0,WEST NYACK,500101060010,316
CLARKSTOWN NORTH S H S,99.7,0.3,0,NEW CITY,500101060011,1458
LAKEWOOD ELEM SCHOOL,99.7,0,0,CONGERS,500101060014,371
WOODGLEN ELEM SCHOOL,100,0,0,NEW CITY,500101060015,485
STRAWTOWN ELEM SCHOOL,98,0.3,0.7,WEST NYACK,500101060016,297
CLARKSTOWN SOUTH S H S,99.8,0.1,0.1,WEST NYACK,500101060019,1466
BIRCHWOOD SCHOOL,100,0,0,WEST NYACK,500101060020,81
FELIX FESTA DETERMINIATION MIDDLE SCHOOL,99.9,0.1,0,WEST NYACK,500101060022,692
FELIX FESTA CHARACTER MIDDLE SCHOOL,99.9,0,0.1,WEST NYACK,500101060023,737
FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL,99.5,0.2,0.3,WEST NYACK,500101060024,654
ALBERTUS MAGNUS H S,99.4,0.4,0.2,BARDONIA,500101145198,
ROCKLAND JEWISH ACADEMY,100,0,0,WEST NYACK,500101226114,
HEBREW ACADEMYOHR MENACHEM CHABAD,100,0,0,NEW CITY,500101229658,
ROCKLAND COUNTRY DAY SCHOOL,78.9,0,0.8,CONGERS,500101996670,
BLUE ROCK SCHOOL,64.8,0,22.7,WEST NYACK,500101999089,
HIGHVIEW ELEMENTARY SCHOOL,99.7,0,0.3,NANUET,500108030001,322
GEORGE W MILLER ELEM SCHOOL,97.3,0.2,0.6,NANUET,500108030002,478
NANUET MIDDLE SCHOOL,99.3,0.3,0.4,NANUET,500108030003,716
NANUET S H S,99,0.1,0.3,NANUET,500108030004,728
ST ANTHONY SCHOOL,100,0,0,NANUET,500108145040,
WILLOW GROVE ES,99.4,0.2,0.4,THIELLS,500201060001,685
STONY POINT ELEM SCHOOL,99.6,0,0.1,STONY POINT,500201060004,708
JAMES A FARLEY ELEMENTARY SCHOOL,99.3,0,0.7,STONY POINT,500201060008,556
NORTH ROCKLAND H S,99.1,0.1,0.2,THIELLS,500201060009,2549
HAVERSTRAW ELEMENTARY SCHOOL,98,0.2,0.2,HAVERSTRAW,500201060010,537
THIELLS ELEM SCHOOL,99.1,0.2,0.4,THIELLS,500201060011,844
WEST HAVERSTRAW ELEM SCHOOL,98.6,0,0.7,WEST HAVERSTRAW,500201060012,722
FIELDSTONE MIDDLE SCHOOL,99.3,0,0.3,THIELLS,500201060013,1304
ST GREGORY BARBARIGO SCHOOL,100,0,0,GARNERVILLE,500201145043,
CHILDREN OF MARY NURSERY KINDERGARTN,100,0,0,STONY POINT,500201998806,
TAPPAN ZEE ELEM SCHOOL,98.2,0.2,1.3,PIERMONT,500301060004,449
WM O SCHAEFER ELEM SCHOOL,97.3,0.2,1.2,TAPPAN,500301060006,402
TAPPAN ZEE H S,99.7,0,0,ORANGEBURG,500301060007,1124
SOUTH ORANGETOWN J H S,97.6,1,1.4,BLAUVELT,500301060008,806
COTTAGE LANE SCHOOL,98.6,0,1.4,BLAUVELT,500301060009,486
ST DOMINIC SCHOOL,90.9,1.3,0,BLAUVELT,500301145260,
PRESCHOOL PLAYHOUSE AND CHILDREN'S FUNLAND,100,0,0,BLAUVELT,500301999199,
LIBERTY ES,97.7,0,1.6,VALLEY COTTAGE,500304030002,445
UPPER NYACK ELEMENTARY SCHOOL,84.6,0.2,2.6,UPPER NYACK,500304030004,428
VALLEY COTTAGE ELEMENTARY SCHOOL,98.6,0,0.9,VALLEY COTTAGE,500304030005,432
NYACK SENIOR HIGH SCHOOL,97.7,0,1.1,UPPER NYACK,500304030006,919
NYACK MIDDLE SCHOOL,97.2,0,2.4,NYACK,500304030007,707
ST PAUL SCHOOL,99.1,0,0,VALLEY COTTAGE,500304145050,
SUMMIT SCHOOL (THE),100,0,0,UPPER NYACK,500304998107,
RIVER SCHOOL,56.5,0,17.4,NYACK,500304999260,
EVANS PARK SCHOOL,98.8,0,0.3,PEARL RIVER,500308030003,335
PEARL RIVER S H S,99.8,0,0,PEARL RIVER,500308030008,1021
PEARL RIVER MIDDLE SCHOOL,99.4,0,0.3,PEARL RIVER,500308030009,628
FRANKLIN AVENUE SCHOOL,98.6,0.3,0.3,PEARL RIVER,500308030010,344
LINCOLN AVE SCHOOL,98.8,0,0,PEARL RIVER,500308030011,245
ST MARGARET SCHOOL,94.5,0,0,PEARL RIVER,500308145046,
ROCKLAND CHILDRENS PSYC CENTERSHEILA SCHNEIDER,75,0,0,ORANGEBURG,500308928179,
NYSARCROCKLAND COUNTY CHAPTER PRIME TIME FOR KIDS,78.3,13,8.7,NEW CITY,500308990003,
CHERRY LANE ELEM SCHOOL,98.1,0,1.7,SUFFERN,500401060001,418
R.P. CONNOR,99.1,0,0.7,SUFFERN,500401060002,454
SLOATSBURG ELEM SCHOOL,99.6,0,0,SLOATSBURG,500401060004,248
SUFFERN S H S,98.7,0.3,0.9,SUFFERN,500401060009,1520
MONTEBELLO ROAD SCHOOL,99,0,0,SUFFERN,500401060010,384
SUFFERN MIDDLE SCHOOL,99.2,0.1,0.6,SUFFERN,500401060011,1030
VIOLA ELEM SCHOOL,98.8,0,0,SUFFERN,500401060012,420
SACRED HEART SCHOOL,95.2,0,0,SUFFERN,500401145051,
BAIS YAAKOV OF RAMAPO,76.5,0,2.9,MONSEY,500401229384,
YESHIVAS OHR REUVEN,100,0,0,SUFFERN,500401229393,
YESHIVA DARCHEI NOAM,98.3,0,0,SUFFERN,500401229597,
ATERES BAIS YAAKOV ACADEMY OF ROCKLAND,97.3,0,2.4,MONSEY,500401229697,
CONGREGATION ATERES TZVI,69.1,1.5,3.7,TALLMAN,500401229856,
PASCACK VALLEY LEARNING CENTER,100,0,0,AIRMONT,500401996118,
FLEETWOOD ELEM SCHOOL,99,0,0,SPRING VALLEY,500402060001,499
GRANDVIEW ELEM SCHOOL,99.3,0,0,MONSEY,500402060002,430
HEMPSTEAD ELEM SCHOOL,98.6,0,0.4,SPRING VALLEY,500402060003,483
KAKIAT ELEM SCHOOL,99.2,0,0,SPRING VALLEY,500402060004,368
MARGETTS ELEM SCHOOL,98.5,0,0.2,MONSEY,500402060005,536
EAST RAMAPO EARLY CHILDHOOD,96,0,0.3,SPRING VALLEY,500402060006,676
SUMMIT PARK ELEM SCHOOL,98.6,0,0,NEW CITY,500402060010,434
CHESTNUT RIDGE MIDDLE SCHOOL,96.7,0,0.4,CHESTNUT RIDGE,500402060013,487
SPRING VALLEY S H S,94.5,0,0,SPRING VALLEY,500402060014,1121
POMONA MIDDLE SCHOOL,98.4,0,0,MONSEY,500402060015,659
ELMWOOD ELEM SCHOOL,97.4,0,0.2,MONSEY,500402060016,417
RAMAPO S H S,94.5,0,0,SPRING VALLEY,500402060018,1297
LIME KILN ELEM SCHOOL,98.9,0,0,SUFFERN,500402060019,381
ELDORADO ELEM SCHOOL,100,0,0,SPRING VALLEY,500402060023,386
MESIFTA BETH SHRAGA,96.3,0,1.3,MONSEY,500402206673,
SHAAREI TORAH OF ROCKLAND,97.5,0,0,SUFFERN,500402207407,
YESHIVA BAIS HACHINUCH,96.9,3.1,0,MONSEY,500402209903,
TALMUD TORAH BOBOVBOYS & GIRLS,87.9,0,3.4,SPRING VALLEY,500402225047,
MESIVTA MAAMAR MORDECHAI,97.8,0,0,SPRING VALLEY,500402225056,
THE SKILL BUILDING CENTER,84.4,2.2,6.7,SPRING VALLEY,500402225490,
BAIS TRANY OF MONSEY,91.1,0,3.7,MONSEY,500402225496,
BOBOVER YESHIVA OF MONSEY,87.6,0,5.4,MONSEY,500402225550,
CONGREGATION BAIS CHANA MALKA,43.4,0,5.8,MONSEY,500402225586,
BNEI YAKOV YOSEF,43.9,1.5,3,SPRING VALLEY,500402225674,
MONSEY BEIS CHAYA MUSHKAHIGH SCHOOL,88.7,0,0,MONSEY,500402225708,
TORAS IMACHU,65.3,0,28,MONSEY,500402225721,
IMREI SHUFER,89.2,0,4.3,NANUET,500402225751,
BAIS YAAKOV AYELES HASHACHAR INC,91.9,0,8.1,TALLMAN,500402225984,
BAIS CHINUCH L' BONOIS BAS MELECH,78.5,0,14,NEW CITY,500402226030,
YESHIVA TALPIOT,0,0,0,MONSEY,500402226078,
CONGREGATION YESHIVA OF GREATER MONSEY,97.4,0,1.3,MONSEY,500402226086,
CONGREGATION YESHIVAS MEON HATORAH,88.2,0,0,MONSEY,500402226093,
BAIS YAAKOV ELEMENTARY SCHOOL OF ROCKLAND,82.5,0,0,MONSEY,500402226104,
YESHIVA OF SPRING VALLEY BOYS,99.1,0.4,0.3,SUFFERN,500402226477,
ADOLPH SCHREIBER HEBREW ACADEMY OF ROCKLAND,98.6,0,0,MONSEY,500402226478,
BETH ROCHEL SCHOOL,95,0,3.9,MONSEY,500402226680,
YESHIVA BETH DAVID,94.8,0.2,2.6,MONSEY,500402227455,
BAIS YAAKOV HS OF SPRING VALLEY,95.8,0,2.1,MONSEY,500402227568,
YESHIVA AHAVATH ISRAELBNOS VISNITZ,89.9,0.4,4.2,MONSEY,500402227589,
UTAGIRLS,91.2,0.1,6.5,MONSEY,500402228423,
YESHIVA BELZ,53.1,0,0.7,SPRING VALLEY,500402228547,
YESHIVA H S OF MONSEY,93.1,0,2,MONSEY,500402228999,
YESHIVA BETH MIKROH,96.6,0,1.2,MONSEY,500402229080,
BAIS YAAKOV OF CHOFETZ CHAIM OF PAMONA,95.6,0,3.2,POMONA,500402229084,
BAS MIKROH GIRLS SCHOOL,96.6,0,3.1,SPRING VALLEY,500402229085,
TALMUD TORAH KHAL ADAS YEREIM,94.6,0,5,SPRING VALLEY,500402229103,
YESHIVA DEGEL HATORAH,92,0,8,SPRING VALLEY,500402229165,
CONGREGATION OHR YITZCHOK,97.6,0.6,0,MONSEY,500402229279,
BAIS SHIFRA MIRIAM,92.5,0.3,5.1,MONSEY,500402229299,
OHR VIDAAS ROCKLAND INS FOR SPEC,85.4,14.6,0,SPRING VALLEY,500402229315,
YESHIVA TZOIN YOSEF OF PUPA,84,0,1.7,SPRING VALLEY,500402229325,
YESHIVA AVIR YAKOVGIRLS & BOYS,85.9,0,0.1,SPRING VALLEY,500402229520,
YESHIVA SHAAR EPHRAIM,96.8,0,2.3,MONSEY,500402229528,
YESHIVA GEDOLAH OF SO MONSEY,100,0,0,MONSEY,500402229549,
YESHIVA BNOS ESTHER OF PUPA,84.8,0,2.2,SPRING VALLEY,500402229565,
CONG BAIS MALKA,89.4,0,6.4,MONSEY,500402229623,
MESIVTA ZIEV HATORAH,52.4,0,0,MONSEY,500402229696,
