P.S. 249 THE CATON,BROOKLYN,99.7,890,http://data.schoolbook.org/school/828-ps-249-the-caton,17K249,
P.S. 25 BILINGUAL SCHOOL,BRONX,99,487,http://data.schoolbook.org/school/302-ps-025-bilingual-school,07X025,
P.S. 25 EUBIE BLAKE SCHOOL,BROOKLYN,98.3,178,http://data.schoolbook.org/school/788-ps-025-eubie-blake-school,16K025,
P.S. 250 GEORGE H. LINDSAY,BROOKLYN,100,715,http://data.schoolbook.org/school/718-ps-250-george-h-lindsay,14K250,
P.S. 251 PAERDEGAT,BROOKLYN,99,617,http://data.schoolbook.org/school/1048-ps-251-paerdegat,22K251,
P.S. 251 QUEENS,QUEENS,98.8,340,http://data.schoolbook.org/school/1349-ps-251-queens,29Q251,
P.S. 253,BROOKLYN,99.9,852,http://data.schoolbook.org/school/1009-ps-253,21K253,
P.S. 253,QUEENS,99.2,532,http://data.schoolbook.org/school/1253-ps-253,27Q253,
P.S. 254 - THE ROSA PARKS SCHOOL,QUEENS,99.4,659,http://data.schoolbook.org/school/1254-ps-254,27Q254,
P.S. 254 DAG HAMMARSKJOLD,BROOKLYN,97.4,745,http://data.schoolbook.org/school/1049-ps-254-dag-hammarskjold,22K254,
P.S. 255 BARBARA REING SCHOOL,BROOKLYN,98.5,923,http://data.schoolbook.org/school/1050-ps-255-barbara-reing-school,22K255,
P.S. 256 BENJAMIN BANNEKER,BROOKLYN,97.3,329,http://data.schoolbook.org/school/668-ps-256-benjamin-banneker,13K256,
P.S. 257 JOHN F. HYLAN,BROOKLYN,99.7,679,http://data.schoolbook.org/school/719-ps-257-john-f-hylan,14K257,
P.S. 26 JESSE OWENS,BROOKLYN,96.7,241,http://data.schoolbook.org/school/789-ps-026-jesse-owens,16K026,
P.S. 26 RUFUS KING,QUEENS,97.8,675,http://data.schoolbook.org/school/1186-ps-026-rufus-king,26Q026,
P.S. 26 THE CARTERET SCHOOL,STATEN ISLAND,100,225,http://data.schoolbook.org/school/1425-ps-026-the-carteret-school,31R026,
P.S. 261 PHILIP LIVINGSTON,BROOKLYN,96.4,806,http://data.schoolbook.org/school/765-ps-261-philip-livingston,15K261,19
P.S. 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL,BROOKLYN,97.6,453,http://data.schoolbook.org/school/796-ps-262-el-hajj-malik-el-shabazz-elementary-school,16K262,
P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,BROOKLYN,99.4,467,http://data.schoolbook.org/school/973-ps-264-bay-ridge-elementary-school-for-the-arts,20K264,
P.S. 268 EMMA LAZARUS,BROOKLYN,98.6,432,http://data.schoolbook.org/school/873-ps-268-emma-lazarus,18K268,
P.S. 269 NOSTRAND,BROOKLYN,98.5,400,http://data.schoolbook.org/school/1051-ps-269-nostrand,22K269,
P.S. 270 JOHANN DEKALB,BROOKLYN,100,151,http://data.schoolbook.org/school/671-ps-270-johann-dekalb,13K270,
P.S. 272 CURTIS ESTABROOK,BROOKLYN,97.7,527,http://data.schoolbook.org/school/874-ps-272-curtis-estabrook,18K272,
P.S. 273,QUEENS,99.7,313,http://data.schoolbook.org/school/1257-ps-273,27Q273,
P.S. 273 WORTMAN,BROOKLYN,98,344,http://data.schoolbook.org/school/916-ps-273-wortman,19K273,
P.S. 274 KOSCIUSKO,BROOKLYN,99.3,553,http://data.schoolbook.org/school/1481-ps-274-kosciusko,32K274,
P.S. 276 LOUIS MARSHALL,BROOKLYN,98.8,759,http://data.schoolbook.org/school/875-ps-276-louis-marshall,18K276,
P.S. 277,BRONX,99.4,470,http://data.schoolbook.org/school/319-ps-277,07X277,
P.S. 277 GERRITSEN BEACH,BROOKLYN,98.7,454,http://data.schoolbook.org/school/1052-ps-277-gerritsen-beach,22K277,
"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",BRONX,98,1091,http://data.schoolbook.org/school/504-ps-279-captain-manuel-rivera-jr,10X279,14
P.S. 279 HERMAN SCHREIBER,BROOKLYN,98.6,516,http://data.schoolbook.org/school/876-ps-279-herman-schreiber,18K279,
P.S. 28 - THE THOMAS EMANUEL EARLY CHILDHOOD CENTER,QUEENS,99.3,540,http://data.schoolbook.org/school/1099-ps-28-the-thomas-emanuel-early-childhood-center,24Q028,
P.S. 28 MOUNT HOPE,BRONX,97.2,743,http://data.schoolbook.org/school/397-ps-028-mount-hope,09X028,14
P.S. 28 THE WARREN PREP ACADEMY,BROOKLYN,98.1,210,http://data.schoolbook.org/school/790-ps-028-the-warren-prep-academy,16K028,
P.S. 28 WRIGHT BROTHERS,MANHATTAN,99.6,772,http://data.schoolbook.org/school/257-ps-028-wright-brothers,06M028,
P.S. 280,QUEENS,99,580,http://data.schoolbook.org/school/1396-ps-280,30Q280,
P.S. 282 PARK SLOPE,BROOKLYN,95.3,932,http://data.schoolbook.org/school/672-ps-282-park-slope,13K282,36
P.S. 284 LEW WALLACE,BROOKLYN,92.4,577,http://data.schoolbook.org/school/1073-ps-284-lew-wallace,23K284,32
P.S. 287 BAILEY K. ASHFORD,BROOKLYN,97.4,189,http://data.schoolbook.org/school/673-ps-287-bailey-k-ashford,13K287,,
P.S. 288 THE SHIRLEY TANYHILL,BROOKLYN,92.4,513,http://data.schoolbook.org/school/1011-ps-288-the-shirley-tanyhill,21K288,33,
P.S. 289 GEORGE V. BROWER,BROOKLYN,96.3,438,http://data.schoolbook.org/school/829-ps-289-george-v-brower,17K289,,
P.S. 29 BARDWELL,STATEN ISLAND,99.6,741,http://data.schoolbook.org/school/1427-ps-029-bardwell,31R029,,
P.S. 29 JOHN M. HARRIGAN,BROOKLYN,97.3,837,http://data.schoolbook.org/school/747-ps-029-john-m-harrigan,15K029,11,
P.S. 29 QUEENS,QUEENS,99.8,805,http://data.schoolbook.org/school/1147-ps-029-queens,25Q029,,
P.S. 290 JUAN MOREL CAMPOS,BROOKLYN,99.1,584,http://data.schoolbook.org/school/917-ps-290-juan-morel-campos,19K290,,
P.S. 290 MANHATTAN NEW SCHOOL,MANHATTAN,96.6,654,http://data.schoolbook.org/school/70-ps-290-manhattan-new-school,02M290,20,
P.S. 291,BRONX,97.6,704,http://data.schoolbook.org/school/507-ps-291,10X291,13,
P.S. 295,BROOKLYN,97.8,505,http://data.schoolbook.org/school/766-ps-295,15K295,,
P.S. 297 ABRAHAM STOCKTON,BROOKLYN,98.8,242,http://data.schoolbook.org/school/720-ps-297-abraham-stockton,14K297,,
P.S. 298 DR. BETTY SHABAZZ,BROOKLYN,98.5,271,http://data.schoolbook.org/school/1074-ps-298-dr-betty-shabazz,23K298,,
P.S. 299 THOMAS WARREN FIELD,BROOKLYN,99.1,346,http://data.schoolbook.org/school/1484-ps-299-thomas-warren-field,32K299,,
P.S. 3 CHARRETTE SCHOOL,MANHATTAN,95.9,811,http://data.schoolbook.org/school/34-ps-003-charrette-school,02M003,16,15
P.S. 3 RAUL JULIA MICRO SOCIETY,BRONX,99.4,332,http://data.schoolbook.org/school/462-ps-3-raul-julia-micro-society,10X003,,
P.S. 3 THE BEDFORD VILLAGE,BROOKLYN,96.7,492,http://data.schoolbook.org/school/654-ps-003-the-bedford-village,13K003,11,
P.S. 3 THE MARGARET GIOIOSA SCHOOL,STATEN ISLAND,98.9,991,http://data.schoolbook.org/school/1408-ps-003-the-margaret-gioiosa-school,31R003,
P.S. 30 HERNANDEZ/HUGHES,MANHATTAN,100,298,http://data.schoolbook.org/school/222-ps-030-hernandezhughes,05M030,
P.S. 30 WESTERLEIGH,STATEN ISLAND,99.2,783,http://data.schoolbook.org/school/1428-ps-030-westerleigh,31R030,
P.S. 30 WILTON,BRONX,97.9,615,http://data.schoolbook.org/school/304-ps-030-wilton,07X030,11
P.S. 304 EARLY CHILDHOOD SCHOOL,BRONX,97.6,553,http://data.schoolbook.org/school/369-ps-304-early-childhood-school,08X304,10
P.S. 305 DR. PETER RAY,BROOKLYN,98.3,180,http://data.schoolbook.org/school/675-ps-305-dr-peter-ray,13K305,
P.S. 306,BRONX,99.1,772,http://data.schoolbook.org/school/508-ps-306,10X306,
P.S. 306 ETHAN ALLEN,BROOKLYN,91.3,629,http://data.schoolbook.org/school/920-ps-306-ethan-allen,19K306,50
P.S. 307 DANIEL HALE WILLIAMS,BROOKLYN,98.3,418,http://data.schoolbook.org/school/676-ps-307-daniel-hale-williams,13K307,
P.S. 308 CLARA CARDWELL,BROOKLYN,83.7,429,http://data.schoolbook.org/school/798-ps-308-clara-cardwell,16K308,62
P.S. 309 THE GEORGE E. WIBECAN PREPARATORY ACADEMY,BROOKLYN,97.4,265,http://data.schoolbook.org/school/799-ps-309-the-george-e-wibecan-preparatory-academy,16K309,
P.S. 31 BAYSIDE,QUEENS,97.8,553,http://data.schoolbook.org/school/1187-ps-031-bayside,26Q031,
P.S. 31 SAMUEL F. DUPONT,BROOKLYN,96.9,619,http://data.schoolbook.org/school/705-ps-031-samuel-f-dupont,14K031,15
P.S. 31 WILLIAM T. DAVIS,STATEN ISLAND,96.7,461,http://data.schoolbook.org/school/1429-ps-031-william-t-davis,31R031,
P.S. 310 MARBLE HILL,BRONX,99,780,http://data.schoolbook.org/school/511-ps-310-marble-hill,10X310,
P.S. 312 BERGEN BEACH,BROOKLYN,97.7,896,http://data.schoolbook.org/school/1054-ps-312-bergen-beach,22K312,
P.S. 315 LAB SCHOOL,BRONX,97.5,284,http://data.schoolbook.org/school/512-ps-315-lab-school,10X315,,
P.S. 316 ELIJAH STROUD,BROOKLYN,99.7,363,http://data.schoolbook.org/school/830-ps-316-elijah-stroud,17K316,,
P.S. 319,BROOKLYN,100,139,http://data.schoolbook.org/school/722-ps-319,14K319,,
P.S. 32 BELMONT,BRONX,98,837,http://data.schoolbook.org/school/470-ps-032-belmont,10X032,12,
P.S. 32 SAMUEL MILLS SPROLE,BROOKLYN,98.3,484,http://data.schoolbook.org/school/748-ps-032-samuels-mills-sprole,15K032,,
P.S. 32 STATE STREET,QUEENS,99.3,940,http://data.schoolbook.org/school/1148-ps-032-state-street,25Q032,,
P.S. 32 THE GIFFORD SCHOOL,STATEN ISLAND,99.6,718,http://data.schoolbook.org/school/1430-ps-032-the-gifford-school,31R032,,
P.S. 321 WILLIAM PENN,BROOKLYN,98.1,1467,http://data.schoolbook.org/school/767-ps-321-william-penn,15K321,,18
P.S. 325,MANHATTAN,98.9,268,http://data.schoolbook.org/school/283-ps-325,06M325,,
P.S. 326,BROOKLYN,99.1,214,http://data.schoolbook.org/school/1056-ps-326,22K326,,
P.S. 327 DR. ROSE B. ENGLISH,BROOKLYN,96.8,590,http://data.schoolbook.org/school/1076-ps-327-dr-rose-b-english,23K327,13,
P.S. 328 PHYLLIS WHEATLEY,BROOKLYN,97.9,291,http://data.schoolbook.org/school/922-ps-328-phyllis-wheatley,19K328,,
P.S. 329 SURFSIDE,BROOKLYN,99.8,446,http://data.schoolbook.org/school/1013-ps-329-surfside,21K329,,
P.S. 33 CHELSEA PREP,MANHATTAN,99.1,635,http://data.schoolbook.org/school/37-ps-033-chelsea-prep,02M033,,
P.S. 33 EDWARD M. FUNK,QUEENS,98.9,1068,http://data.schoolbook.org/school/1321-ps-033-edward-m-funk,29Q033,,
P.S. 33 TIMOTHY DWIGHT,BRONX,99.5,1068,http://data.schoolbook.org/school/471-ps-033-timothy-dwight,10X033,,
P.S. 330,QUEENS,99.5,570,http://data.schoolbook.org/school/1131-ps-330,24Q330,
P.S. 333 - THE MUSEUM SCHOOL,BRONX,95.6,451,http://data.schoolbook.org/school/373-ps-333-the-museum-school,08X333,17
P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,MANHATTAN,96.8,755,http://data.schoolbook.org/school/168-ps-333-manhattan-school-for-children,03M333,10
P.S. 335 GRANVILLE T. WOODS,BROOKLYN,98.8,334,http://data.schoolbook.org/school/800-ps-335-granville-t-woods,16K335,
P.S. 34 FRANKLIN D. ROOSEVELT,MANHATTAN,98.7,393,http://data.schoolbook.org/school/4-ps-034-franklin-d-roosevelt,01M034,
P.S. 34 JOHN HARVARD,QUEENS,97.9,562,http://data.schoolbook.org/school/1322-ps-034-john-harvard,29Q034,10
P.S. 34 OLIVER H. PERRY,BROOKLYN,96.2,506,http://data.schoolbook.org/school/706-ps-034-oliver-h-perry,14K034,19
P.S. 340,BRONX,99.2,649,http://data.schoolbook.org/school/515-ps-340,10X340,
P.S. 345 PATROLMAN ROBERT BOLDEN,BROOKLYN,98.8,640,http://data.schoolbook.org/school/923-ps-345-patrolman-robert-bolden,19K345,
P.S. 346 ABE STARK,BROOKLYN,97.5,643,http://data.schoolbook.org/school/924-ps-346-abe-stark,19K346,11
P.S. 35,MANHATTAN,98.9,190,http://data.schoolbook.org/school/1516-ps-035,75M035,
P.S. 35 FRANZ SIEGEL,BRONX,98.9,717,http://data.schoolbook.org/school/398-ps-035-franz-siegel,09X035,
P.S. 35 NATHANIEL WOODHULL,QUEENS,98.5,653,http://data.schoolbook.org/school/1323-ps-035-nathaniel-woodhull,29Q035,
P.S. 35 THE CLOVE VALLEY SCHOOL,STATEN ISLAND,98.1,377,http://data.schoolbook.org/school/1432-ps-35-the-clove-valley-school,31R035,
P.S. 354,QUEENS,97.4,572,http://data.schoolbook.org/school/3497-ps-354,28Q354,
P.S. 36,BROOKLYN,100,276,http://data.schoolbook.org/school/1499-ps-36,75K036,
P.S. 36 J.C. DRUMGOOLE,STATEN ISLAND,99.7,907,http://data.schoolbook.org/school/1433-ps-036-j-c-drumgoole,31R036,
P.S. 36 MARGARET DOUGLAS,MANHATTAN,96.2,546,http://data.schoolbook.org/school/223-ps-036-margaret-douglas,05M036,18
P.S. 36 SAINT ALBANS SCHOOL,QUEENS,98.4,497,http://data.schoolbook.org/school/1324-ps-036-saint-albans-school,29Q036,
P.S. 36 UNIONPORT,BRONX,97.1,788,http://data.schoolbook.org/school/342-ps-036-unionport,08X036,15
P.S. 360,BRONX,99.6,484,http://data.schoolbook.org/school/518-ps-360,10X360,
P.S. 361 EAST FLATBUSH EARLY CHILDHOOD SCHOOL,BROOKLYN,96.6,596,http://data.schoolbook.org/school/1057-ps-361-east-flatbush-early-childhood-school,22K361,10
P.S. 368,BROOKLYN,97.9,234,http://data.schoolbook.org/school/1505-ps-368,75K368,
P.S. 370,BROOKLYN,97.6,210,http://data.schoolbook.org/school/1507-ps-370,75K370,
P.S. 371 - LILLIAN L. RASHKIS,BROOKLYN,98.7,152,http://data.schoolbook.org/school/1508-ps-371-lillian-l-rashkis,75K371,
P.S. 372 -THE CHILDREN'S SCHOOL,BROOKLYN,96,199,http://data.schoolbook.org/school/1509-ps-372-the-childrens-school,75K372,
P.S. 373 - BROOKLYN TRANSITION CENTER,BROOKLYN,100,207,http://data.schoolbook.org/school/1510-ps-373-brooklyn-transition-center,75K373,
P.S. 375 JACKIE ROBINSON SCHOOL,BROOKLYN,97.6,508,http://data.schoolbook.org/school/836-ps-375-jackie-robinson-school,17K375,
P.S. 376,BROOKLYN,99.2,596,http://data.schoolbook.org/school/1487-ps-376,32K376,
P.S. 377 ALEJANDRINA B. DE GAUTIER,BROOKLYN,99.4,489,http://data.schoolbook.org/school/1488-ps-377-alejandrina-b-de-gautier,32K377,
P.S. 38 GEORGE CROMWELL,STATEN ISLAND,97.6,369,http://data.schoolbook.org/school/1434-ps-038-george-cromwell,31R038,
P.S. 38 ROBERTO CLEMENTE,MANHATTAN,96,276,http://data.schoolbook.org/school/191-ps-38-roberto-clemente,04M038,
P.S. 38 ROSEDALE,QUEENS,99.5,199,http://data.schoolbook.org/school/1326-ps-038-rosedale,29Q038,
P.S. 38 THE PACIFIC,BROOKLYN,96.1,538,http://data.schoolbook.org/school/749-ps-038-the-pacific,15K038,15
P.S. 380 JOHN WAYNE ELEMENTARY,BROOKLYN,99.7,655,http://data.schoolbook.org/school/725-ps-380-john-wayne-elementary,14K380,
P.S. 39 FRANCIS J. MURPHY JR.,STATEN ISLAND,99.4,540,http://data.schoolbook.org/school/1435-ps-39-francis-j-murphy-jr,31R039,
P.S. 39 HENRY BRISTOW,BROOKLYN,96.1,407,http://data.schoolbook.org/school/750-ps-039-henry-bristow,15K039,10
P.S. 396,BRONX,98.9,375,http://data.schoolbook.org/school/526-ps-396,10X396,
P.S. 397 FOSTER-LAURIE,BROOKLYN,98.4,318,http://data.schoolbook.org/school/839-ps-397-foster-laurie,17K397,
P.S. 398 WALTER WEAVER,BROOKLYN,97.2,426,http://data.schoolbook.org/school/840-ps-398-walter-weaver,17K398,
P.S. 399 STANLEY EUGENE CLARK,BROOKLYN,97.8,492,http://data.schoolbook.org/school/841-ps-399-stanley-eugene-clark,17K399,
P.S. 4 DUKE ELLINGTON,MANHATTAN,98.4,686,http://data.schoolbook.org/school/253-ps-004-duke-ellington,06M004,
P.S. 4 MAURICE WOLLIN,STATEN ISLAND,99.4,795,http://data.schoolbook.org/school/1409-ps-004-maurice-wollin,31R004,
P.S. 40 AUGUSTUS SAINT-GAUDENS,MANHATTAN,97.3,627,http://data.schoolbook.org/school/38-ps-040-augustus-saint-gaudens,02M040,11
P.S. 40 GEORGE W. CARVER,BROOKLYN,99.7,302,http://data.schoolbook.org/school/792-ps-040-george-w-carver,16K040,
P.S. 40 SAMUEL HUNTINGTON,QUEENS,97.7,577,http://data.schoolbook.org/school/1277-ps-040-samuel-huntington,28Q040,
P.S. 41 CROCHERON,QUEENS,99.6,537,http://data.schoolbook.org/school/1188-ps-041-crocheron,26Q041,
P.S. 41 FRANCIS WHITE,BROOKLYN,97.5,524,http://data.schoolbook.org/school/1064-ps-041-francis-white,23K041,
P.S. 41 GREENWICH VILLAGE,MANHATTAN,97.8,760,http://data.schoolbook.org/school/39-ps-041-greenwich-village,02M041,
P.S. 41 GUN HILL ROAD,BRONX,99.1,948,http://data.schoolbook.org/school/548-ps-041-gun-hill-road,11X041,
P.S. 41 NEW DORP,STATEN ISLAND,99.3,704,http://data.schoolbook.org/school/1436-ps-041-new-dorp,31R041,
P.S. 42 BENJAMIN ALTMAN,MANHATTAN,99.7,777,http://data.schoolbook.org/school/40-ps-042-benjamin-altman,02M042,
P.S. 42 CLAREMONT,BRONX,98,453,http://data.schoolbook.org/school/399-ps-042-claremont,09X042,
P.S. 42 ELTINGVILLE,STATEN ISLAND,98.5,946,http://data.schoolbook.org/school/1437-ps-042-eltingville,31R042,
P.S. 43,QUEENS,97.1,984,http://data.schoolbook.org/school/1217-ps-043,27Q043,23
P.S. 43 JONAS BRONCK,BRONX,97.4,539,http://data.schoolbook.org/school/306-ps-043-jonas-bronck,07X043,11
P.S. 44 DAVID C. FARRAGUT,BRONX,99.1,324,http://data.schoolbook.org/school/603-ps-044-david-c-farragut,12X044,
P.S. 44 MARCUS GARVEY,BROOKLYN,99.6,238,http://data.schoolbook.org/school/659-ps-044-marcus-garvey,13K044,
P.S. 44 THOMAS C. BROWN,STATEN ISLAND,98.4,939,http://data.schoolbook.org/school/1438-ps-044-thomas-c-brown,31R044,14
P.S. 45 CLARENCE WITHERSPOON,QUEENS,96.4,387,http://data.schoolbook.org/school/1218-ps-045-clarence-witherspoon,27Q045,12
P.S. 45 JOHN TYLER,STATEN ISLAND,98.4,890,http://data.schoolbook.org/school/1439-ps-045-john-tyler,31R045,12
P.S. 452,MANHATTAN,97.5,283,http://data.schoolbook.org/school/176-ps-452,03M452,
P.S. 46 ALBERT V. MANISCALCO,STATEN ISLAND,96.9,323,http://data.schoolbook.org/school/1440-ps-046-albert-v-maniscalco,31R046,
P.S. 46 ALLEY POND,QUEENS,97.6,617,http://data.schoolbook.org/school/1189-ps-046-alley-pond,26Q046,
P.S. 46 ARTHUR TAPPAN,MANHATTAN,97.7,874,http://data.schoolbook.org/school/224-ps-046-arthur-tappan,05M046,16
P.S. 46 EDGAR ALLAN POE,BRONX,98.3,1240,http://data.schoolbook.org/school/474-ps-046-edgar-allan-poe,10X046,14
P.S. 46 EDWARD C. BLUM,BROOKLYN,99.5,389,http://data.schoolbook.org/school/660-ps-046-edward-c-blum,13K046,
P.S. 47 CHRIS GALAS,QUEENS,99.1,223,http://data.schoolbook.org/school/1219-ps-047-chris-galas,27Q047,
P.S. 47 JOHN RANDOLPH,BRONX,99.6,1128,http://data.schoolbook.org/school/604-ps-047-john-randolph,12X047,
P.S. 48 JOSEPH R. DRAKE,BRONX,98.1,864,http://data.schoolbook.org/school/343-ps-048-joseph-r-drake,08X048,11
P.S. 48 MAPLETON,BROOKLYN,99.5,640,http://data.schoolbook.org/school/944-ps-048-mapleton,20K048,
P.S. 48 P.O. MICHAEL J. BUCZEK,MANHATTAN,99,631,http://data.schoolbook.org/school/258-ps-048-po-michael-j-buczek,06M048,
P.S. 48 WILLIAM G. WILCOX,STATEN ISLAND,99.4,885,http://data.schoolbook.org/school/1442-ps-048-william-c-wilcox,31R048,
P.S. 48 WILLIAM WORDSWORTH,QUEENS,96.8,566,http://data.schoolbook.org/school/1278-ps-048-william-wordsworth,28Q048,
P.S. 49 DOROTHY BONAWIT KOLE,QUEENS,98.9,1136,http://data.schoolbook.org/school/1100-ps-049-dorothy-bonawit-kole,24Q049,
P.S. 49 WILLIS AVENUE,BRONX,98.5,720,http://data.schoolbook.org/school/307-ps-049-willis-avenue,07X049,
P.S. 5 DR. RONALD MCNAIR,BROOKLYN,97.3,261,http://data.schoolbook.org/school/786-ps-005-dr-ronald-mcnair,16K005,
P.S. 5 ELLEN LURIE,MANHATTAN,97.7,709,http://data.schoolbook.org/school/254-ps-005-ellen-lurie,06M005,
P.S. 5 HUGUENOT,STATEN ISLAND,97.9,243,http://data.schoolbook.org/school/1410-ps-005-huguenot,31R005,
P.S. 5 PORT MORRIS,BRONX,92.2,785,http://data.schoolbook.org/school/300-ps-005-port-morris,07X005,52
P.S. 50 CLARA BARTON,BRONX,100,108,http://data.schoolbook.org/school/605-ps-050-clara-barton,12X050,
P.S. 50 FRANK HANKINSON,STATEN ISLAND,99.5,856,http://data.schoolbook.org/school/1444-ps-050-frank-hankinson,31R050,
P.S. 50 TALFOURD LAWN ELEMENTARY SCHOOL,QUEENS,99.5,810,http://data.schoolbook.org/school/1279-ps-050-talfourd-lawn-elementary-school,28Q050,
P.S. 50 VITO MARCANTONIO,MANHATTAN,94.1,341,http://data.schoolbook.org/school/193-ps-050-vito-marcantonio,04M050,12
P.S. 503: THE SCHOOL OF DISCOVERY,BROOKLYN,99.4,1077,http://data.schoolbook.org/school/978-ps-503-the-school-of-discovery,20K503,
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,BROOKLYN,99.2,862,http://data.schoolbook.org/school/980-ps-506-the-school-of-journalism-technology,20K506,
P.S. 51,QUEENS,98.8,259,http://data.schoolbook.org/school/1220-ps-051,27Q051,
P.S. 51 BRONX NEW SCHOOL,BRONX,99.6,259,http://data.schoolbook.org/school/475-ps-051-bronx-new-school,10X051,
P.S. 51 ELIAS HOWE,MANHATTAN,96.7,362,http://data.schoolbook.org/school/42-ps-051-elias-howe,02M051,
P.S. 52 JOHN C. THOMPSON,STATEN ISLAND,99.4,499,http://data.schoolbook.org/school/1446-ps-052-john-c-thompson,31R052,
P.S. 52 QUEENS,QUEENS,91.5,527,http://data.schoolbook.org/school/1327-ps-052-queens,29Q052,36
P.S. 52 SHEEPSHEAD BAY,BROOKLYN,99.3,821,http://data.schoolbook.org/school/1027-ps-052-sheepshead-bay,22K052,
P.S. 527 - EAST SIDE SCHOOL FOR SOCIAL ACTION,MANHATTAN,94.4,160,http://data.schoolbook.org/school/4163-ps-527-east-side-school-for-social-action,02M527,
P.S. 53 BASHEER QUISIM,BRONX,97.3,1315,http://data.schoolbook.org/school/400-ps-053-basheer-quisim,09X053,31
P.S. 53 BAY TERRACE,STATEN ISLAND,98.7,708,http://data.schoolbook.org/school/1447-ps-053-bay-terrace,31R053,
P.S. 536,BRONX,99,418,http://data.schoolbook.org/school/3487-ps-536,12X536,
P.S. 54 CHARLES W. LENG,STATEN ISLAND,99.2,790,http://data.schoolbook.org/school/1448-ps-054-charles-w-leng,31R054,
P.S. 54 HILLSIDE,QUEENS,99.8,587,http://data.schoolbook.org/school/1280-ps-054-hillside,28Q054,
P.S. 54 SAMUEL C. BARNES,BROOKLYN,97.6,245,http://data.schoolbook.org/school/661-ps-054-samuel-c-barnes,13K054,
P.S. 55 BENJAMIN FRANKLIN,BRONX,98.1,735,http://data.schoolbook.org/school/401-ps-055-benjamin-franklin,09X055,11
P.S. 55 HENRY M. BOEHM,STATEN ISLAND,98.6,648,http://data.schoolbook.org/school/1449-ps-055-henry-m-boehm,31R055,
P.S. 55 MAURE,QUEENS,98.8,493,http://data.schoolbook.org/school/1281-ps-055-maure,28Q055,
P.S. 56 HARRY EICHLER,QUEENS,98.3,415,http://data.schoolbook.org/school/1222-ps-056-harry-eichler,27Q056,
P.S. 56 LEWIS H. LATIMER,BROOKLYN,99.1,224,http://data.schoolbook.org/school/662-ps-056-lewis-h-latimer,13K056,
P.S. 56 NORWOOD HEIGHTS,NEW YORK,98.8,673,http://data.schoolbook.org/school/477-ps-056-norwood-heights,10X056,
P.S. 56 THE LOUIS DESARIO SCHOOL,STATEN ISLAND,99.7,690,http://data.schoolbook.org/school/1450-ps-56-the-louis-desario-school,31R056,
P.S. 57 CRESCENT,BRONX,99.5,553,http://data.schoolbook.org/school/606-ps-057-crescent,12X057,
P.S. 57 HUBERT H. HUMPHREY,STATEN ISLAND,98.1,746,http://data.schoolbook.org/school/1451-ps-057-hubert-h-humphrey,31R057,
P.S. 58,BRONX,91.5,492,http://data.schoolbook.org/school/402-ps-058,09X058,41
P.S. 58 - SCHOOL OF HEROES,QUEENS,98.7,1003,http://data.schoolbook.org/school/1101-ps-58-school-of-heroes,24Q058,
P.S. 58 THE CARROLL,BROOKLYN,94.9,988,http://data.schoolbook.org/school/752-ps-058-the-carroll,15K058,38
P.S. 59 BEEKMAN HILL INTERNATIONAL,MANHATTAN,98.1,590,http://data.schoolbook.org/school/43-ps-059-beekman-hill-international,02M059,
P.S. 59 THE COMMUNITY SCHOOL OF TECHNOLOGY,BRONX,97.5,606,http://data.schoolbook.org/school/478-ps-059-the-community-school-of-technology,10X059,
